Na2B4O7,78.53846153846153,1128.5562130177514,97.0,15.478410658461538,15.529224227659894,12.178769280000001,0.8615384615384616,0.17236686390532546,1.2000000000000002,10.676662686153847,11.117231976876653,8.478978040000001,2.623076923076923,0.9049597633136093,2.51,0.15384615384615385,3.0,-2.738500686109638
NaPt2Se3,73.83333333333333,1236.8055555555557,99.0,108.33962821333333,4153.876359187981,172.09423072,1.325,0.05312500000000002,0.6500000000000001,8.718985493333333,2.689097150975364,4.613315040000001,2.19,0.33209999999999984,1.6199999999999997,0.16666666666666666,3.0,-0.685094324947916
Na2ZnCl4,72.71428571428571,2103.0612244897957,105.0,36.17150550857143,172.05891782842446,42.41923072,1.2785714285714285,0.12275510204081636,0.8,10.220411845714285,11.787350813578918,7.82855604,2.307142857142857,1.0191918367346937,2.23,0.2857142857142857,3.0,-1.7378964214285721
NaCeHg2,43.75,1263.6875,77.0,141.07144232000002,5257.27794864182,177.60023072,1.6625,0.026718750000000013,0.3500000000000001,7.88817124,6.5190498536455745,5.298427040000001,1.5125000000000002,0.24216874999999996,1.0699999999999998,0.25,3.0,-0.40717934375000203
Na5GeP3,42.33333333333333,2035.5555555555557,92.0,31.167792488888892,228.27302859579365,49.650230719999996,1.472222222222222,0.1395061728395062,0.8,7.228319755555555,6.013991634892744,5.347609040000001,1.47,0.3671999999999999,1.2599999999999998,0.5555555555555556,3.0,-0.47921122015873
Na2CO3,64.66666666666667,1981.5555555555554,97.0,17.66473976,16.16668565568572,10.979069280000001,1.0166666666666666,0.3080555555555556,1.2000000000000002,10.39876782,14.527057124669895,8.478978040000001,2.455,1.2618249999999998,2.51,0.3333333333333333,3.0,-2.064169683168104
Na2Ti6O13,73.76190476190476,1155.1337868480725,97.0,25.770178026666667,199.34113979653807,31.867599999999996,0.9428571428571428,0.20244897959183672,1.2000000000000002,10.870551853333334,12.470533174816502,8.478978040000001,2.658095238095238,1.0200630385487526,2.51,0.09523809523809523,3.0,-3.314977577512348
Na2ZnSe2,56.60000000000001,2064.2400000000002,99.0,53.861707712,659.8683351661323,55.97023071999999,1.4500000000000002,0.08700000000000002,0.6500000000000001,7.835426984000001,4.863976122353202,4.613315040000001,1.722,0.526176,1.6199999999999997,0.4,3.0,-1.116753728489223
Ba3(NaSb2)2,46.11111111111111,1997.6543209876543,94.0,105.00005984,1967.7834524958928,114.33723072,1.7611111111111108,0.09376543209876542,0.7,6.705189302222222,2.898437800427911,3.469312040000001,1.4144444444444444,0.3233580246913579,1.1599999999999997,0.2222222222222222,3.0,-0.8887802341954011
Na4SnSe4,55.77777777777777,2324.3950617283945,99.0,58.50100856888888,1149.2884926661802,95.72023071999999,1.472222222222222,0.09395061728395064,0.6500000000000001,7.434421537777778,4.730507340913833,4.613315040000001,1.764444444444444,0.5879802469135801,1.6199999999999997,0.4444444444444444,3.0,-1.120886811099137
NaCO2,71.75,1645.6875,97.0,16.749817320000002,15.63062143603595,10.979069280000001,0.925,0.256875,1.2000000000000002,10.908868739999999,12.023343265900024,8.478978040000001,2.59,1.0505499999999999,2.51,0.25,3.0,-1.8766211428448272
NaBO2,70.25,1606.6875,97.0,16.44989232,18.743245977312952,12.178769280000001,0.9624999999999999,0.24421875000000004,1.2000000000000002,10.168301490000001,13.148163631267241,8.478978040000001,2.4625,1.1095187499999999,2.51,0.25,3.0,-2.607822887636494
Na3(Pt3O4)4,78.0,817.9354838709678,97.0,85.99895831741935,7519.485166783377,179.0846,1.0064516129032257,0.1918938605619147,1.2000000000000002,10.993937770322582,8.474645442842581,8.478978040000001,2.7480645161290322,0.651789802289282,2.51,0.0967741935483871,3.0,-1.030519672391549
Na6PbO5,49.83333333333333,2292.472222222222,97.0,35.42796797333334,2693.4358312042823,191.20059999999998,1.3,0.3500000000000001,1.2000000000000002,8.861784721666666,16.52918176841908,8.478978040000001,2.0925000000000002,1.4369687499999997,2.51,0.5,3.0,-1.560489725689655
Na2Ti3O7,68.83333333333334,1442.1388888888891,97.0,25.131361546666668,178.63747119532928,31.867599999999996,1.0,0.24000000000000002,1.2000000000000002,10.507408243333334,13.831859181762438,8.478978040000001,2.546666666666667,1.1544722222222221,2.51,0.16666666666666666,3.0,-3.160181039813217
Na2As4O11,86.64705882352942,958.1107266435987,97.0,30.68584344470588,606.9573869867224,58.9222,0.8705882352941177,0.16737024221453287,1.2000000000000002,11.719468171764706,8.303989901869357,8.478978040000001,2.8482352941176474,0.7645557093425605,2.51,0.11764705882352941,3.0,-1.767120595750507
Na2Si2O5,75.0,1541.7777777777778,97.0,20.238615395555556,25.34884747025536,12.0861,0.9777777777777776,0.23283950617283955,1.2000000000000002,10.519087657777778,13.012917910379524,8.478978040000001,2.54,1.1170444444444443,2.51,0.2222222222222222,3.0,-2.8965906769731813
NaH9O5,96.13333333333333,640.6488888888889,103.0,7.470548618666665,65.36270205213968,21.98182928,0.47,0.15259999999999999,1.55,13.041017557154534,4.460130005805893,8.478978040000001,2.5286666666666666,0.512038222222222,2.51,0.06666666666666667,3.0,-1.345022534508621
NaAsF6,91.625,1160.484375,104.0,26.48772356,336.8269484848026,55.9231968,0.74375,0.2046484375,1.3,14.93306837,19.9476895091184,12.283743040000001,3.37375,1.2002734375,3.05,0.125,3.0,-2.5508746503124993
NaSbF4,86.99999999999999,1458.333333333333,104.0,36.79056368,1446.0851554656504,102.7615968,0.875,0.2914583333333333,1.3,13.906457660000001,25.732618714914636,12.283743040000001,3.15,1.4823333333333333,3.05,0.16666666666666666,3.0,-2.829796081479885
